,date,device,failure,metric1,metric2,metric3,metric4,metric5,metric6,metric7,metric9,use_days
9154,2015-06-01,Z1F0P16F,0,200126112,1128,0,0,7,299197,0,2,152
9155,2015-06-01,Z1F14BGY,0,30488464,0,0,0,8,209477,0,0,152
9156,2015-06-01,Z1F1VQFY,0,58297392,0,0,0,7,263836,0,0,96
9157,2015-06-02,S1F03YZM,0,7022192,8,0,0,8,266450,0,0,153
9158,2015-06-02,S1F09DZQ,0,141108208,536,0,3,7,409722,0,2,153
9159,2015-06-02,S1F0GPFZ,0,115874872,0,0,0,9,262124,0,0,153
9160,2015-06-02,S1F0GSHB,0,161116064,0,0,0,91,251684,0,0,153
9161,2015-06-02,S1F0J5JH,0,73521904,0,0,0,8,264285,0,0,153
9162,2015-06-02,S1F0JGJV,0,62880576,0,0,0,8,257916,0,0,153
9163,2015-06-02,S1F0LD15,0,146480800,0,0,1,6,323378,8,0,153
9164,2015-06-02,S1F0S4EG,0,235633976,0,0,6,6,266336,0,0,153
9165,2015-06-02,S1F0S65X,0,224863592,0,0,0,8,273621,0,0,153
9166,2015-06-02,S1F0T2LA,0,80838576,424,0,1,10,279133,0,0,153
9167,2015-06-02,S1F135TN,0,225617272,0,0,0,16,341742,0,0,153
9168,2015-06-02,W1F0GCAZ,0,192401896,0,0,12,10,265765,0,0,153
9169,2015-06-02,W1F0M4BZ,0,200205816,0,0,0,9,335444,0,7,153
9170,2015-06-02,W1F0PAXH,0,47219912,0,0,0,16,336238,0,0,153
9171,2015-06-02,W1F0T0B1,0,29835280,0,0,0,8,265513,0,0,153
9172,2015-06-02,W1F0Z3KR,0,27233328,0,0,1,8,142037,0,0,83
9173,2015-06-02,W1F11ZG9,0,149048168,0,9,215,3,341154,0,1,153
9174,2015-06-02,W1F14XGD,0,125745536,2416,0,0,12,241234,0,0,153
9175,2015-06-02,W1F1BFP5,0,110757496,56,0,12,8,139878,0,0,153
9176,2015-06-02,W1F1BS0H,0,49547560,0,0,0,16,297617,0,0,153
9177,2015-06-02,W1F1CB5E,0,187404944,88,0,0,9,29,0,0,153
9178,2015-06-02,W1F1CJ1K,0,58466216,0,0,0,9,238645,0,0,153
9179,2015-06-02,W1F1DQN8,0,137805192,0,0,0,10,31,0,0,153
9180,2015-06-02,Z1F0B4XZ,0,190378336,0,70,0,11,286406,0,1165,106
9181,2015-06-02,Z1F0LSNZ,0,112610360,0,318,0,6,323085,0,19,153
9182,2015-06-02,Z1F0MRPJ,0,202796152,0,0,0,9,266449,0,11,153
9183,2015-06-02,Z1F0P16F,0,234374800,1128,0,0,7,299197,0,2,153
9184,2015-06-02,Z1F14BGY,0,54176504,0,0,0,8,209477,0,0,153
9185,2015-06-02,Z1F1VQFY,0,114163736,0,0,0,7,263836,0,0,97
9186,2015-06-03,S1F03YZM,0,196838048,8,0,0,8,266450,0,0,154
9187,2015-06-03,S1F09DZQ,0,167858712,536,0,3,7,409722,0,2,154
9188,2015-06-03,S1F0GPFZ,0,25921552,0,0,0,9,262124,0,0,154
9189,2015-06-03,S1F0GSHB,0,131515088,0,0,0,91,251684,0,0,154
9190,2015-06-03,S1F0J5JH,0,88750136,0,0,0,8,264285,0,0,154
9191,2015-06-03,S1F0JGJV,0,43817080,0,0,0,8,257917,0,0,154
9192,2015-06-03,S1F0LD15,0,43295040,0,0,1,6,323378,8,0,154
9193,2015-06-03,S1F0S4EG,0,201506216,0,0,6,6,266336,0,0,154
9194,2015-06-03,S1F0S65X,0,223615528,0,0,0,8,273621,0,0,154
9195,2015-06-03,S1F0T2LA,0,40696168,424,0,1,10,279133,0,0,154
9196,2015-06-03,S1F135TN,0,92541248,0,0,0,16,341742,0,0,154
9197,2015-06-03,W1F0GCAZ,0,90049792,0,0,12,10,265765,0,0,154
9198,2015-06-03,W1F0M4BZ,0,226569088,0,0,0,9,335444,0,7,154
9199,2015-06-03,W1F0PAXH,0,206137584,0,0,0,16,336238,0,0,154
9200,2015-06-03,W1F0T0B1,0,28885528,0,0,0,8,265513,0,0,154
9201,2015-06-03,W1F0Z3KR,0,241299184,0,0,1,8,142037,0,0,84
9202,2015-06-03,W1F11ZG9,0,138609696,0,9,215,3,341154,0,1,154
9203,2015-06-03,W1F14XGD,0,164999904,2448,0,0,12,241234,0,0,154
9204,2015-06-03,W1F1BFP5,0,50941728,56,0,12,8,139878,0,0,154
9205,2015-06-03,W1F1BS0H,0,111903992,0,0,0,16,297617,0,0,154
9206,2015-06-03,W1F1CB5E,0,218536592,88,0,0,9,29,0,0,154
9207,2015-06-03,W1F1CJ1K,0,60389352,0,0,0,9,238645,0,0,154
9208,2015-06-03,W1F1DQN8,0,52289848,0,0,0,10,31,0,0,154
9209,2015-06-03,Z1F0B4XZ,0,30862056,0,70,0,11,286406,0,1165,107
9210,2015-06-03,Z1F0LSNZ,0,77932056,0,318,0,6,323085,0,19,154
9211,2015-06-03,Z1F0MRPJ,0,98690208,0,0,0,9,266449,0,11,154
9212,2015-06-03,Z1F0P16F,0,35158400,1128,0,0,7,299197,0,2,154
9213,2015-06-03,Z1F14BGY,0,55304136,0,0,0,8,209477,0,0,154
9214,2015-06-03,Z1F1VQFY,0,201410344,0,0,0,7,263836,0,0,98
9215,2015-06-04,S1F03YZM,0,120291288,8,0,0,8,266450,0,0,155
9216,2015-06-04,S1F09DZQ,0,169023528,544,0,3,7,409722,0,2,155
9217,2015-06-04,S1F0GPFZ,0,217285616,0,0,0,9,262124,0,0,155
9218,2015-06-04,S1F0GSHB,0,148710688,0,0,0,91,251684,0,0,155
9219,2015-06-04,S1F0J5JH,0,57418744,0,0,0,8,264285,0,0,155
9220,2015-06-04,S1F0JGJV,0,71877488,0,0,0,8,257917,0,0,155
9221,2015-06-04,S1F0LD15,0,3106328,0,0,1,6,323378,8,0,155
9222,2015-06-04,S1F0S4EG,0,42310152,0,0,6,6,266336,0,0,155
9223,2015-06-04,S1F0S65X,0,20783080,0,0,0,8,273621,0,0,155
9224,2015-06-04,S1F0T2LA,0,70460216,440,0,1,10,279133,0,0,155
9225,2015-06-04,S1F135TN,0,182098240,0,0,0,16,341742,0,0,155
9226,2015-06-04,W1F0GCAZ,0,19519856,0,0,12,10,265765,0,0,155
9227,2015-06-04,W1F0M4BZ,0,228825312,0,0,0,9,335444,0,7,155
9228,2015-06-04,W1F0PAXH,0,47429424,0,0,0,16,336238,0,0,155
9229,2015-06-04,W1F0T0B1,0,233252288,0,0,0,8,265513,0,0,155
9230,2015-06-04,W1F0Z3KR,0,175272864,0,0,1,8,142037,0,0,85
9231,2015-06-04,W1F11ZG9,0,3786120,0,9,215,3,341154,0,1,155
9232,2015-06-04,W1F14XGD,0,33923392,2448,0,0,12,241234,0,0,155
9233,2015-06-04,W1F1BFP5,0,21461752,56,0,12,8,139878,0,0,155
9234,2015-06-04,W1F1BS0H,0,151674344,0,0,0,16,297617,0,0,155
9235,2015-06-04,W1F1CB5E,0,63691656,88,0,0,9,29,0,0,155
9236,2015-06-04,W1F1CJ1K,0,201921960,0,0,0,9,238645,0,0,155
9237,2015-06-04,W1F1DQN8,0,80735744,0,0,0,10,31,0,0,155
9238,2015-06-04,Z1F0B4XZ,0,49679168,0,70,0,11,286406,0,1165,108
9239,2015-06-04,Z1F0LSNZ,0,140367320,0,318,0,6,323085,0,19,155
9240,2015-06-04,Z1F0MRPJ,0,28682096,0,0,0,9,266449,0,11,155
9241,2015-06-04,Z1F0P16F,0,7694952,1128,0,0,7,299197,0,2,155
9242,2015-06-04,Z1F14BGY,0,88612432,0,0,0,8,209477,0,0,155
9243,2015-06-04,Z1F1VQFY,0,1770608,0,0,0,7,263836,0,0,99
9244,2015-06-05,S1F03YZM,0,92670872,8,0,0,8,266451,0,0,156
9245,2015-06-05,S1F09DZQ,0,200327224,544,0,3,7,409722,0,2,156
9246,2015-06-05,S1F0GPFZ,0,32139496,0,0,0,9,262124,0,0,156
9247,2015-06-05,S1F0GSHB,0,139021344,0,0,0,91,251684,0,0,156
9248,2015-06-05,S1F0J5JH,0,39684032,0,0,0,8,264285,0,0,156
9249,2015-06-05,S1F0JGJV,0,57977216,0,0,0,8,257917,0,0,156
9250,2015-06-05,S1F0LD15,0,35683896,0,0,1,6,323383,8,0,156
9251,2015-06-05,S1F0S4EG,0,238013832,0,0,6,6,266336,0,0,156
9252,2015-06-05,S1F0S65X,0,227618096,0,0,0,8,273621,0,0,156
9253,2015-06-05,S1F0T2LA,0,53361600,440,0,1,10,279133,0,0,156
9254,2015-06-05,S1F135TN,0,183089984,0,0,0,16,341742,0,0,156
9255,2015-06-05,W1F0GCAZ,0,48921552,0,0,12,10,265765,0,0,156
9256,2015-06-05,W1F0M4BZ,0,21451864,0,0,0,9,335451,0,7,156
9257,2015-06-05,W1F0PAXH,0,214171872,0,0,0,16,336238,0,0,156
9258,2015-06-05,W1F0T0B1,0,200047128,0,0,0,8,265513,0,0,156
9259,2015-06-05,W1F0Z3KR,0,96420888,0,0,1,8,142037,0,0,86
9260,2015-06-05,W1F11ZG9,0,215624552,0,9,215,3,341154,0,1,156
9261,2015-06-05,W1F14XGD,0,76370128,2448,0,0,12,241234,0,0,156
9262,2015-06-05,W1F1BFP5,0,30590488,56,0,12,8,139878,0,0,156
9263,2015-06-05,W1F1BS0H,0,102387984,0,0,0,16,297617,0,0,156
9264,2015-06-05,W1F1CB5E,0,143334832,88,0,0,9,29,0,0,156
9265,2015-06-05,W1F1CJ1K,0,17218808,0,0,0,9,238645,0,0,156
9266,2015-06-05,W1F1DQN8,0,222661840,0,0,0,10,31,0,0,156
9267,2015-06-05,Z1F0B4XZ,0,154381576,0,70,0,11,286406,0,1165,109
9268,2015-06-05,Z1F0LSNZ,0,174662832,0,318,0,6,323091,0,19,156
9269,2015-06-05,Z1F0MRPJ,0,80023184,0,0,0,9,266450,0,11,156
9270,2015-06-05,Z1F0P16F,0,21174744,1128,0,0,7,299202,0,2,156
9271,2015-06-05,Z1F14BGY,0,87671384,0,0,0,8,209477,0,0,156
9272,2015-06-05,Z1F1VQFY,0,55962808,0,0,0,7,263837,0,0,100
9273,2015-06-06,S1F03YZM,0,68537720,8,0,0,8,266451,0,0,157
9274,2015-06-06,S1F09DZQ,0,45367760,552,0,3,7,409722,0,2,157
9275,2015-06-06,S1F0GPFZ,0,224049632,0,0,0,9,262124,0,0,157
9276,2015-06-06,S1F0GSHB,0,140818184,0,0,0,91,251684,0,0,157
9277,2015-06-06,S1F0J5JH,0,119361632,0,0,0,8,264285,0,0,157
9278,2015-06-06,S1F0JGJV,0,68052096,0,0,0,8,257917,0,0,157
9279,2015-06-06,S1F0LD15,0,220805664,0,0,1,6,323383,8,0,157
9280,2015-06-06,S1F0S4EG,0,226635192,0,0,6,6,266336,0,0,157
9281,2015-06-06,S1F0S65X,0,41638272,0,0,0,8,273621,0,0,157
9282,2015-06-06,S1F0T2LA,0,45309408,440,0,1,10,279133,0,0,157
9283,2015-06-06,S1F135TN,0,42099496,0,0,0,16,341742,0,0,157
9284,2015-06-06,W1F0GCAZ,0,219046984,0,0,12,10,265765,0,0,157
9285,2015-06-06,W1F0M4BZ,0,19813088,0,0,0,9,335451,0,7,157
9286,2015-06-06,W1F0PAXH,0,56776328,0,0,0,16,336238,0,0,157
9287,2015-06-06,W1F0T0B1,0,21101688,0,0,0,8,265513,0,0,157
9288,2015-06-06,W1F0Z3KR,0,172514984,0,0,1,8,142037,0,0,87
9289,2015-06-06,W1F11ZG9,0,220156856,0,9,215,3,341154,0,1,157
9290,2015-06-06,W1F14XGD,0,98482400,2448,0,0,12,241234,0,0,157
9291,2015-06-06,W1F1BFP5,0,183927864,56,0,12,8,139878,0,0,157
9292,2015-06-06,W1F1BS0H,0,177430448,0,0,0,16,297617,0,0,157
9293,2015-06-06,W1F1CB5E,0,211662632,88,0,0,9,29,0,0,157
9294,2015-06-06,W1F1CJ1K,0,52414224,0,0,0,9,238645,0,0,157
9295,2015-06-06,W1F1DQN8,0,147107304,0,0,0,10,31,0,0,157
9296,2015-06-06,Z1F0B4XZ,0,236765000,0,70,0,11,286407,0,1165,110
9297,2015-06-06,Z1F0LSNZ,0,179102232,0,318,0,6,323091,0,19,157
9298,2015-06-06,Z1F0MRPJ,0,15582768,0,0,0,9,266450,0,11,157
9299,2015-06-06,Z1F0P16F,0,41980064,1128,0,0,7,299202,0,2,157
9300,2015-06-06,Z1F14BGY,0,96165528,0,0,0,8,209477,0,0,157
9301,2015-06-06,Z1F1VQFY,0,165637256,0,0,0,7,263837,0,0,101
9302,2015-06-07,S1F03YZM,0,192582336,8,0,0,8,266451,0,0,158
9303,2015-06-07,S1F09DZQ,0,49368384,552,0,3,7,409722,0,2,158
9304,2015-06-07,S1F0GPFZ,0,142758528,0,0,0,9,262124,0,0,158
9305,2015-06-07,S1F0GSHB,0,56181136,0,0,0,91,251684,0,0,158
9306,2015-06-07,S1F0J5JH,0,235690728,0,0,0,8,264285,0,0,158
9307,2015-06-07,S1F0JGJV,0,220864520,0,0,0,8,257917,0,0,158
9308,2015-06-07,S1F0LD15,0,147958888,0,0,1,6,323383,8,0,158
9309,2015-06-07,S1F0S4EG,0,26474840,0,0,6,6,266336,0,0,158
9310,2015-06-07,S1F0S65X,0,148213088,0,0,0,8,273621,0,0,158
9311,2015-06-07,S1F0T2LA,0,23483200,440,0,1,10,279134,0,0,158
9312,2015-06-07,S1F135TN,0,198092192,0,0,0,16,341742,0,0,158
9313,2015-06-07,W1F0GCAZ,0,119748208,0,0,12,10,265765,0,0,158
9314,2015-06-07,W1F0M4BZ,0,49409992,0,0,0,9,335451,0,7,158
9315,2015-06-07,W1F0PAXH,0,28895512,0,0,0,16,336238,0,0,158
9316,2015-06-07,W1F0T0B1,0,128965992,0,0,0,8,265513,0,0,158
9317,2015-06-07,W1F0Z3KR,0,233347296,0,0,1,8,142037,0,0,88
9318,2015-06-07,W1F11ZG9,0,236275240,0,9,215,3,341154,0,1,158
9319,2015-06-07,W1F14XGD,0,210699704,2448,0,0,12,241234,0,0,158
9320,2015-06-07,W1F1BFP5,0,129960816,56,0,12,8,139878,0,0,158
9321,2015-06-07,W1F1BS0H,0,49739608,0,0,0,16,297617,0,0,158
9322,2015-06-07,W1F1CB5E,0,97136888,88,0,0,9,29,0,0,158
9323,2015-06-07,W1F1CJ1K,0,159620848,0,0,0,9,238645,0,0,158
9324,2015-06-07,W1F1DQN8,0,30521176,0,0,0,10,31,0,0,158
9325,2015-06-07,Z1F0B4XZ,0,129629944,0,70,0,11,286407,0,1165,111
9326,2015-06-07,Z1F0LSNZ,0,153199632,0,318,0,6,323091,0,19,158
9327,2015-06-07,Z1F0MRPJ,0,182309016,0,0,0,9,266450,0,11,158
9328,2015-06-07,Z1F0P16F,0,32655776,1128,0,0,7,299202,0,2,158
9329,2015-06-07,Z1F14BGY,0,167075920,0,0,0,8,209477,0,0,158
9330,2015-06-07,Z1F1VQFY,0,239080496,0,0,0,7,263837,0,0,102
9331,2015-06-08,S1F03YZM,0,150111672,8,0,0,8,266451,0,0,159
9332,2015-06-08,S1F09DZQ,0,99795232,552,0,3,7,409722,0,2,159
9333,2015-06-08,S1F0GPFZ,0,161552032,0,0,0,9,262124,0,0,159
9334,2015-06-08,S1F0GSHB,0,231734352,0,0,0,91,251684,0,0,159
9335,2015-06-08,S1F0J5JH,0,16447928,0,0,0,8,264285,0,0,159
9336,2015-06-08,S1F0JGJV,0,52850408,0,0,0,8,257917,0,0,159
9337,2015-06-08,S1F0LD15,0,86360096,0,0,1,6,323383,8,0,159
9338,2015-06-08,S1F0S4EG,0,11372296,0,0,6,6,266336,0,0,159
9339,2015-06-08,S1F0S65X,0,141469776,0,0,0,8,273622,0,0,159
9340,2015-06-08,S1F0T2LA,0,92448072,440,0,1,10,279134,0,0,159
9341,2015-06-08,S1F135TN,0,70470640,0,0,0,16,341742,0,0,159
9342,2015-06-08,W1F0GCAZ,0,121535536,0,0,12,10,265765,0,0,159
9343,2015-06-08,W1F0M4BZ,0,63995472,0,0,0,9,335451,0,7,159
9344,2015-06-08,W1F0PAXH,0,139291416,0,0,0,16,336238,0,0,159
9345,2015-06-08,W1F0T0B1,0,146737472,0,0,0,8,265513,0,0,159
9346,2015-06-08,W1F0Z3KR,0,24987264,0,0,1,8,142037,0,0,89
9347,2015-06-08,W1F11ZG9,0,43228456,0,9,215,3,341154,0,1,159
9348,2015-06-08,W1F14XGD,0,70743328,2448,0,0,12,241234,0,0,159
9349,2015-06-08,W1F1BFP5,0,206546536,56,0,12,8,139878,0,0,159
9350,2015-06-08,W1F1BS0H,0,180476408,0,0,0,16,297617,0,0,159
9351,2015-06-08,W1F1CB5E,0,20637832,88,0,0,9,29,0,0,159
9352,2015-06-08,W1F1CJ1K,0,174385416,0,0,0,9,238645,0,0,159
9353,2015-06-08,W1F1DQN8,0,26442968,0,0,0,10,31,0,0,159
9354,2015-06-08,Z1F0B4XZ,0,240352064,0,70,0,11,286407,0,1165,112
9355,2015-06-08,Z1F0LSNZ,0,227446944,0,318,0,6,323091,0,19,159
9356,2015-06-08,Z1F0MRPJ,0,183733432,0,0,0,9,266450,0,11,159
9357,2015-06-08,Z1F0P16F,0,29215816,1128,0,0,7,299202,0,2,159
9358,2015-06-08,Z1F14BGY,0,182442744,0,0,0,8,209477,0,0,159
9359,2015-06-08,Z1F1VQFY,0,54692920,0,0,0,7,263837,0,0,103
9360,2015-06-09,S1F03YZM,0,70782400,8,0,0,8,266451,0,0,160
9361,2015-06-09,S1F09DZQ,0,186286264,552,0,3,7,409722,0,2,160
9362,2015-06-09,S1F0GPFZ,0,120260072,0,0,0,9,262124,0,0,160
9363,2015-06-09,S1F0GSHB,0,203212304,0,0,0,91,251684,0,0,160
9364,2015-06-09,S1F0J5JH,0,57985600,0,0,0,8,264285,0,0,160
9365,2015-06-09,S1F0JGJV,0,242738784,0,0,0,8,257917,0,0,160
9366,2015-06-09,S1F0LD15,0,206160344,0,0,1,6,323383,8,0,160
9367,2015-06-09,S1F0S4EG,0,232962440,0,0,6,6,266336,0,0,160
9368,2015-06-09,S1F0S65X,0,190082016,0,0,0,8,273622,0,0,160
9369,2015-06-09,S1F0T2LA,0,58702856,440,0,1,10,279134,0,0,160
9370,2015-06-09,S1F135TN,0,215532648,0,0,0,16,341742,0,0,160
9371,2015-06-09,W1F0GCAZ,0,53562224,0,0,12,10,265765,0,0,160
9372,2015-06-09,W1F0M4BZ,0,49698320,0,0,0,9,335451,0,7,160
9373,2015-06-09,W1F0PAXH,0,218959528,0,0,0,16,336238,0,0,160
9374,2015-06-09,W1F0T0B1,0,170469976,0,0,0,8,265513,0,0,160
9375,2015-06-09,W1F0Z3KR,0,75815344,0,0,1,8,142037,0,0,90
9376,2015-06-09,W1F11ZG9,0,242460224,0,9,215,3,341154,0,1,160
9377,2015-06-09,W1F14XGD,0,66974112,2448,0,0,12,241236,0,0,160
9378,2015-06-09,W1F1BFP5,0,214249432,56,0,12,8,139878,0,0,160
9379,2015-06-09,W1F1BS0H,0,232260568,0,0,0,16,297617,0,0,160
9380,2015-06-09,W1F1CB5E,0,54421752,88,0,0,9,29,0,0,160
9381,2015-06-09,W1F1CJ1K,0,212471192,0,0,0,9,238646,0,0,160
9382,2015-06-09,W1F1DQN8,0,216887856,0,0,0,10,31,0,0,160
9383,2015-06-09,Z1F0B4XZ,0,206045936,0,70,0,11,286407,0,1165,113
9384,2015-06-09,Z1F0LSNZ,0,220379024,0,318,0,6,323092,0,19,160
9385,2015-06-09,Z1F0MRPJ,0,129033808,0,0,0,9,266450,0,11,160
9386,2015-06-09,Z1F0P16F,0,56880584,1128,0,0,7,299202,0,2,160
9387,2015-06-09,Z1F14BGY,0,213562552,0,0,0,8,209477,0,0,160
9388,2015-06-09,Z1F1VQFY,0,150649840,0,0,0,7,263837,0,0,104
9389,2015-06-10,S1F03YZM,0,114079456,8,0,0,8,266451,0,0,161
9390,2015-06-10,S1F09DZQ,0,211761640,552,0,3,7,409722,0,2,161
9391,2015-06-10,S1F0GPFZ,0,139588040,0,0,0,9,262124,0,0,161
9392,2015-06-10,S1F0GSHB,0,153663376,0,0,0,91,251684,0,0,161
9393,2015-06-10,S1F0J5JH,0,241465288,0,0,0,8,264285,0,0,161
9394,2015-06-10,S1F0JGJV,0,21024120,0,0,0,8,257917,0,0,161
9395,2015-06-10,S1F0LD15,0,97013880,0,0,1,6,323383,8,0,161
9396,2015-06-10,S1F0S4EG,0,202811600,0,0,6,6,266336,0,0,161
9397,2015-06-10,S1F0S65X,0,63641112,0,0,0,8,273622,0,0,161
9398,2015-06-10,S1F0T2LA,0,32738096,440,0,1,10,279134,0,0,161
9399,2015-06-10,S1F135TN,0,69952960,0,0,0,16,341742,0,0,161
9400,2015-06-10,W1F0GCAZ,0,55281808,0,0,12,10,265765,0,0,161
9401,2015-06-10,W1F0M4BZ,0,90038032,0,0,0,9,335451,0,7,161
9402,2015-06-10,W1F0PAXH,0,113828456,0,0,0,16,336238,0,0,161
9403,2015-06-10,W1F0T0B1,0,102157568,0,0,0,8,265513,0,0,161
9404,2015-06-10,W1F0Z3KR,1,34532320,0,0,1,8,142037,0,0,91
9405,2015-06-10,W1F11ZG9,0,204153360,0,9,215,3,341154,0,1,161
9406,2015-06-10,W1F14XGD,0,227196168,2448,0,0,12,241236,0,0,161
9407,2015-06-10,W1F1BFP5,0,1414120,56,0,12,8,139878,0,0,161
9408,2015-06-10,W1F1BS0H,0,59938784,0,0,0,16,297617,0,0,161
9409,2015-06-10,W1F1CB5E,0,22688416,88,0,0,9,29,0,0,161
9410,2015-06-10,W1F1CJ1K,0,26841104,0,0,0,9,238646,0,0,161
9411,2015-06-10,W1F1DQN8,0,189738536,0,0,0,10,31,0,0,161
9412,2015-06-10,Z1F0B4XZ,0,39376904,0,70,0,11,286407,0,1165,114
9413,2015-06-10,Z1F0LSNZ,0,214010224,0,318,0,6,323092,0,19,161
9414,2015-06-10,Z1F0MRPJ,0,139630584,0,0,0,9,266450,0,11,161
9415,2015-06-10,Z1F0P16F,0,64791192,1128,0,0,7,299202,0,2,161
9416,2015-06-10,Z1F14BGY,0,223304232,0,0,0,8,209477,0,0,161
9417,2015-06-10,Z1F1VQFY,0,223402992,0,0,0,7,263837,0,0,105
9418,2015-06-11,S1F03YZM,0,102900352,8,0,0,8,266831,0,0,162
9419,2015-06-11,S1F09DZQ,0,216052048,552,0,3,7,409722,0,2,162
9420,2015-06-11,S1F0GPFZ,0,168190576,0,0,0,9,262481,0,0,162
9421,2015-06-11,S1F0GSHB,0,109405168,0,0,0,91,251684,0,0,162
9422,2015-06-11,S1F0J5JH,0,230439648,0,0,0,8,264300,0,0,162
9423,2015-06-11,S1F0JGJV,0,1048368,0,0,0,8,258291,0,0,162
9424,2015-06-11,S1F0LD15,0,2903416,0,0,1,6,323383,8,0,162
9425,2015-06-11,S1F0S4EG,0,156058992,0,0,6,6,266336,0,0,162
9426,2015-06-11,S1F0S65X,0,69032208,0,0,0,8,273623,0,0,162
9427,2015-06-11,S1F0T2LA,0,70846872,440,0,1,10,279134,0,0,162
9428,2015-06-11,S1F135TN,0,3451560,0,0,0,16,341742,0,0,162
9429,2015-06-11,W1F0GCAZ,0,58202272,0,0,12,10,266127,0,0,162
9430,2015-06-11,W1F0M4BZ,1,87366992,0,0,16,9,335451,0,7,162
9431,2015-06-11,W1F0PAXH,0,213224856,0,0,0,16,336238,0,0,162
9432,2015-06-11,W1F0T0B1,0,73406672,0,0,0,8,265529,0,0,162
9433,2015-06-11,W1F11ZG9,0,52719456,0,9,215,3,341154,0,1,162
9434,2015-06-11,W1F14XGD,0,56943920,2448,0,0,12,241236,0,0,162
9435,2015-06-11,W1F1BFP5,0,80379072,56,0,12,8,139878,0,0,162
9436,2015-06-11,W1F1BS0H,0,167936672,0,0,0,16,297617,0,0,162
9437,2015-06-11,W1F1CB5E,0,140857264,88,0,0,9,29,0,0,162
9438,2015-06-11,W1F1CJ1K,0,69115440,0,0,0,9,238647,0,0,162
9439,2015-06-11,W1F1DQN8,0,96359640,0,0,0,10,31,0,0,162
9440,2015-06-11,Z1F0B4XZ,0,241709352,0,70,0,11,286407,0,1165,115
9441,2015-06-11,Z1F0LSNZ,0,28458656,0,318,0,6,323092,0,19,162
9442,2015-06-11,Z1F0MRPJ,0,171559448,0,0,0,9,266845,0,11,162
9443,2015-06-11,Z1F0P16F,0,40452168,1128,0,0,7,299202,0,2,162
9444,2015-06-11,Z1F14BGY,0,20311592,0,0,0,8,209477,0,0,162
9445,2015-06-11,Z1F1VQFY,0,42880472,0,0,0,7,263837,0,0,106
9446,2015-06-12,S1F03YZM,0,114219992,8,0,0,8,268178,0,0,163
9447,2015-06-12,S1F09DZQ,0,12365320,560,0,3,7,409722,0,2,163
9448,2015-06-12,S1F0GPFZ,0,179856872,0,0,0,9,263832,0,0,163
9449,2015-06-12,S1F0GSHB,0,81034304,0,0,1,91,251694,0,0,163
9450,2015-06-12,S1F0J5JH,0,240067432,0,0,0,8,264300,0,0,163
9451,2015-06-12,S1F0JGJV,0,20598568,0,0,0,8,259583,0,0,163
9452,2015-06-12,S1F0LD15,0,103685344,0,0,1,6,324306,8,0,163
9453,2015-06-12,S1F0S4EG,0,164518872,0,0,6,6,266350,0,0,163
9454,2015-06-12,S1F0S65X,0,36874416,0,0,0,8,273629,0,0,163
9455,2015-06-12,S1F0T2LA,0,11018472,440,0,1,10,279146,0,0,163
9456,2015-06-12,S1F135TN,0,129154112,0,0,0,16,341756,0,0,163
9457,2015-06-12,W1F0GCAZ,0,69887440,0,0,12,10,267468,0,0,163
9458,2015-06-12,W1F0PAXH,0,89478344,0,0,0,16,336251,0,0,163
9459,2015-06-12,W1F0T0B1,0,81905200,0,0,0,8,265529,0,0,163
9460,2015-06-12,W1F11ZG9,0,26994648,0,9,215,3,341154,0,1,163
9461,2015-06-12,W1F14XGD,0,4686616,2448,0,0,12,241241,0,0,163
9462,2015-06-12,W1F1BFP5,0,134086976,56,0,12,8,139878,0,0,163
9463,2015-06-12,W1F1BS0H,0,25083192,0,0,0,16,297624,0,0,163
9464,2015-06-12,W1F1CB5E,0,53045048,88,0,0,9,29,0,0,163
9465,2015-06-12,W1F1CJ1K,0,68397480,0,0,0,9,238661,0,0,163
9466,2015-06-12,W1F1DQN8,0,216108544,0,0,0,10,31,0,0,163
9467,2015-06-12,Z1F0B4XZ,0,79252040,0,70,0,11,286419,0,1165,116
9468,2015-06-12,Z1F0LSNZ,0,17615760,0,318,0,6,323176,0,19,163
9469,2015-06-12,Z1F0MRPJ,0,183212128,0,0,0,9,268193,0,11,163
9470,2015-06-12,Z1F0P16F,0,109185160,1128,0,0,7,300095,0,2,163
9471,2015-06-12,Z1F14BGY,0,21694712,0,0,0,8,209477,0,0,163
9472,2015-06-12,Z1F1VQFY,0,75993304,0,0,0,7,263851,0,0,107
9473,2015-06-13,S1F03YZM,0,9296024,16,0,0,8,268795,0,0,164
9474,2015-06-13,S1F09DZQ,0,83293176,568,0,3,7,409722,0,2,164
9475,2015-06-13,S1F0GPFZ,0,110138712,0,0,0,9,264457,0,0,164
9476,2015-06-13,S1F0GSHB,0,91159648,0,0,1,91,251694,0,0,164
9477,2015-06-13,S1F0J5JH,0,6818848,0,0,0,8,264881,0,0,164
9478,2015-06-13,S1F0JGJV,0,186840416,0,0,0,8,260185,0,0,164
9479,2015-06-13,S1F0LD15,0,6451008,0,0,1,6,324882,8,0,164
9480,2015-06-13,S1F0S4EG,0,102022248,0,0,6,6,266350,0,0,164
9481,2015-06-13,S1F0S65X,0,97040768,0,0,0,8,273629,0,0,164
9482,2015-06-13,S1F0T2LA,0,15720424,440,0,1,10,279146,0,0,164
9483,2015-06-13,S1F135TN,0,49608328,0,0,0,16,341756,0,0,164
